1.435;0.990888
1.436;0.991023
1.437;0.991156
1.438;0.991289
1.439;0.991421
1.44;0.991551
1.441;0.991681
1.442;0.99181
1.443;0.991938
1.444;0.992064
1.445;0.99219
1.446;0.992315
1.447;0.992438
1.448;0.992561
1.449;0.992683
1.45;0.992804
1.451;0.992923
1.452;0.993042
1.453;0.99316
1.454;0.993277
1.455;0.993392
1.456;0.993507
1.457;0.993621
1.458;0.993733
1.459;0.993845
1.46;0.993956
1.461;0.994066
1.462;0.994174
1.463;0.994282
1.464;0.994389
1.465;0.994494
1.466;0.994599
1.467;0.994703
1.468;0.994806
1.469;0.994907
1.47;0.995008
1.471;0.995108
1.472;0.995207
1.473;0.995304
1.474;0.995401
1.475;0.995497
1.476;0.995591
1.477;0.995685
1.478;0.995778
1.479;0.995869
1.48;0.99596
1.481;0.99605
1.482;0.996138
1.483;0.996226
1.484;0.996313
1.485;0.996399
1.486;0.996483
1.487;0.996567
1.488;0.99665
1.489;0.996731
1.49;0.996812
1.491;0.996891
1.492;0.99697
1.493;0.997048
1.494;0.997124
1.495;0.9972
1.496;0.997275
1.497;0.997348
1.498;0.997421
1.499;0.997492
1.5;0.997563
1.501;0.997633
1.502;0.997701
1.503;0.997769
1.504;0.997835
1.505;0.997901
1.506;0.997966
1.507;0.998029
1.508;0.998092
1.509;0.998153
1.51;0.998214
1.511;0.998273
1.512;0.998332
1.513;0.998389
1.514;0.998446
1.515;0.998501
1.516;0.998556
1.517;0.998609
1.518;0.998662
1.519;0.998713
1.52;0.998764
1.521;0.998813
1.522;0.998862
1.523;0.998909
1.524;0.998956
1.525;0.999001
1.526;0.999045
1.527;0.999089
1.528;0.999131
1.529;0.999173
1.53;0.999213
1.531;0.999252
1.532;0.999291
1.533;0.999328
1.534;0.999364
1.535;0.9994
1.536;0.999434
1.537;0.999467
1.538;0.9995
1.539;0.999531
1.54;0.999561
1.541;0.999591
1.542;0.999619
1.543;0.999646
1.544;0.999672
1.545;0.999698
